date,pos,neg
2018-05-06,0.875,0.125
2018-05-07,0.6538461538461539,0.34615384615384615
2018-05-08,0.7083333333333334,0.2916666666666667
2018-05-09,0.7894736842105263,0.21052631578947367
2018-05-10,0.6896551724137931,0.3103448275862069
2018-05-11,0.7297297297297297,0.2702702702702703
2018-05-12,0.8571428571428571,0.14285714285714285
2018-05-13,0.7096774193548387,0.2903225806451613
2018-05-14,0.5666666666666667,0.43333333333333335
2018-05-15,0.875,0.125
2018-05-16,0.6764705882352942,0.3235294117647059
2018-05-17,0.5517241379310345,0.4482758620689655
2018-05-18,0.71875,0.28125
2018-05-19,0.4375,0.5625
2018-05-20,0.8292682926829268,0.17073170731707318
2018-05-21,0.95,0.05
2018-05-22,0.7894736842105263,0.21052631578947367
2018-05-23,0.6428571428571429,0.35714285714285715
2018-05-24,0.8285714285714286,0.17142857142857143
2018-05-25,0.46153846153846156,0.5384615384615384
2018-05-26,0.7058823529411765,0.29411764705882354
2018-05-27,0.7272727272727273,0.2727272727272727
2018-05-28,0.6666666666666666,0.3333333333333333
2018-05-29,0.5882352941176471,0.4117647058823529
2018-05-30,0.5833333333333334,0.4166666666666667
2018-05-31,0.84375,0.15625
2018-06-01,0.7307692307692307,0.2692307692307692
2018-06-02,0.6111111111111112,0.3888888888888889
2018-06-03,0.5294117647058824,0.47058823529411764
2018-06-04,0.5483870967741935,0.45161290322580644
2018-06-05,0.6071428571428571,0.39285714285714285
2018-06-06,0.56,0.44
2018-06-07,0.7647058823529411,0.23529411764705882
2018-06-08,0.6153846153846154,0.38461538461538464
2018-06-09,0.7857142857142857,0.21428571428571427
2018-06-10,0.5806451612903226,0.41935483870967744
2018-06-11,0.6666666666666666,0.3333333333333333
2018-06-12,0.6923076923076923,0.3076923076923077
2018-06-13,0.5483870967741935,0.45161290322580644
2018-06-14,0.6451612903225806,0.3548387096774194
2018-06-15,0.6363636363636364,0.36363636363636365
2018-06-16,0.59375,0.40625
2018-06-17,0.5333333333333333,0.4666666666666667
2018-06-18,0.675,0.325
2018-06-19,0.7837837837837838,0.21621621621621623
2018-06-20,0.7941176470588235,0.20588235294117646
2018-06-21,0.46153846153846156,0.5384615384615384
2018-06-22,0.575,0.425
2018-06-23,0.71875,0.28125
2018-06-24,0.9230769230769231,0.07692307692307693
2018-06-25,0.55,0.45
2018-06-26,0.6296296296296297,0.37037037037037035
2018-06-27,0.5833333333333334,0.4166666666666667
2018-06-28,0.8,0.2
2018-06-29,0.75,0.25
2018-06-30,0.631578947368421,0.3684210526315789
2018-07-01,0.6333333333333333,0.36666666666666664
2018-07-02,0.5909090909090909,0.4090909090909091
2018-07-03,0.4074074074074074,0.5925925925925926
2018-07-04,0.8333333333333334,0.16666666666666666
2018-07-05,0.6190476190476191,0.38095238095238093
2018-07-06,0.72,0.28
2018-07-07,0.8,0.2
2018-07-08,0.8260869565217391,0.17391304347826086
2018-07-09,0.8,0.2
2018-07-10,0.7333333333333333,0.26666666666666666
2018-07-11,0.5925925925925926,0.4074074074074074
2018-07-12,0.42424242424242425,0.5757575757575758
2018-07-13,0.5483870967741935,0.45161290322580644
2018-07-14,0.8148148148148148,0.18518518518518517
2018-07-15,0.5454545454545454,0.45454545454545453
2018-07-16,0.76,0.24
2018-07-17,0.6,0.4
2018-07-18,0.4166666666666667,0.5833333333333334
2018-07-19,0.6956521739130435,0.30434782608695654
2018-07-20,0.7058823529411765,0.29411764705882354
2018-07-21,0.6842105263157895,0.3157894736842105
2018-07-22,0.7,0.3
2018-07-23,0.5238095238095238,0.47619047619047616
2018-07-24,0.5714285714285714,0.42857142857142855
2018-07-25,0.6363636363636364,0.36363636363636365
2018-07-26,0.7647058823529411,0.23529411764705882
2018-07-27,0.5,0.5
2018-07-28,0.6538461538461539,0.34615384615384615
2018-07-29,0.40625,0.59375
2018-07-30,0.72,0.28
2018-07-31,0.6666666666666666,0.3333333333333333
2018-08-01,0.9047619047619048,0.09523809523809523
2018-08-02,0.9285714285714286,0.07142857142857142
2018-08-03,0.64,0.36
2018-08-04,0.4782608695652174,0.5217391304347826
2018-08-05,0.5263157894736842,0.47368421052631576
2018-08-06,0.5909090909090909,0.4090909090909091
2018-08-07,0.7142857142857143,0.2857142857142857
2018-08-08,0.5263157894736842,0.47368421052631576
2018-08-09,0.6956521739130435,0.30434782608695654
2018-08-10,0.64,0.36
2018-08-11,0.5625,0.4375
2018-08-12,0.5294117647058824,0.47058823529411764
2018-08-13,0.7222222222222222,0.2777777777777778
2018-08-14,0.7037037037037037,0.2962962962962963
2018-08-15,0.9459459459459459,0.05405405405405406
2018-08-16,0.6875,0.3125
2018-08-17,0.6666666666666666,0.3333333333333333
2018-08-18,0.3939393939393939,0.6060606060606061
2018-08-19,0.8571428571428571,0.14285714285714285
2018-08-20,0.96,0.04
2018-08-21,0.9615384615384616,0.038461538461538464
2018-08-22,0.88,0.12
2018-08-23,0.8947368421052632,0.10526315789473684
2018-08-24,0.47619047619047616,0.5238095238095238
2018-08-25,0.5714285714285714,0.42857142857142855
2018-08-26,0.45161290322580644,0.5483870967741935
2018-08-27,0.4666666666666667,0.5333333333333333
2018-08-28,0.4482758620689655,0.5517241379310345
2018-08-29,0.625,0.375
2018-08-30,0.75,0.25
2018-08-31,0.6538461538461539,0.34615384615384615
2018-09-01,0.9047619047619048,0.09523809523809523
2018-09-02,0.7368421052631579,0.2631578947368421
2018-09-03,0.6521739130434783,0.34782608695652173
2018-09-04,0.71875,0.28125
2018-09-05,0.8947368421052632,0.10526315789473684
2018-09-06,0.6785714285714286,0.32142857142857145
2018-09-07,0.7272727272727273,0.2727272727272727
2018-09-08,0.76,0.24
2018-09-09,0.6086956521739131,0.391304347826087
2018-09-10,0.6206896551724138,0.3793103448275862
2018-09-11,0.6451612903225806,0.3548387096774194
2018-09-12,0.5714285714285714,0.42857142857142855
2018-09-13,0.7083333333333334,0.2916666666666667
2018-09-14,0.7857142857142857,0.21428571428571427
2018-09-15,0.6785714285714286,0.32142857142857145
2018-09-16,0.6206896551724138,0.3793103448275862
2018-09-17,0.7647058823529411,0.23529411764705882
2018-09-18,0.72,0.28
2018-09-19,0.8,0.2
2018-09-20,0.6842105263157895,0.3157894736842105
2018-09-21,0.7692307692307693,0.23076923076923078
2018-09-22,0.5263157894736842,0.47368421052631576
2018-09-23,0.7058823529411765,0.29411764705882354
2018-09-24,0.6875,0.3125
2018-09-25,0.84,0.16
2018-09-26,0.7878787878787878,0.21212121212121213
2018-09-27,0.65,0.35
2018-09-28,0.7105263157894737,0.2894736842105263
2018-09-29,0.85,0.15
2018-09-30,0.6388888888888888,0.3611111111111111
2018-10-01,0.6571428571428571,0.34285714285714286
2018-10-02,0.7714285714285715,0.22857142857142856
2018-10-03,0.5483870967741935,0.45161290322580644
2018-10-04,0.72,0.28
2018-10-05,0.5416666666666666,0.4583333333333333
2018-10-06,0.7777777777777778,0.2222222222222222
2018-10-07,0.5,0.5
2018-10-08,0.8076923076923077,0.19230769230769232
2018-10-09,0.8076923076923077,0.19230769230769232
2018-10-10,0.5625,0.4375
2018-10-11,0.6923076923076923,0.3076923076923077
2018-10-12,0.782608695652174,0.21739130434782608
2018-10-13,0.4444444444444444,0.5555555555555556
2018-10-14,0.6666666666666666,0.3333333333333333
2018-10-15,0.6538461538461539,0.34615384615384615
2018-10-16,0.7666666666666667,0.23333333333333334
2018-10-17,0.84,0.16
2018-10-18,0.6,0.4
2018-10-19,0.7666666666666667,0.23333333333333334
2018-10-20,0.6666666666666666,0.3333333333333333
2018-10-21,0.6086956521739131,0.391304347826087
2018-10-22,0.5789473684210527,0.42105263157894735
2018-10-23,0.8333333333333334,0.16666666666666666
2018-10-24,0.84,0.16
2018-10-25,0.6052631578947368,0.39473684210526316
2018-10-26,0.7575757575757576,0.24242424242424243
2018-10-27,0.7096774193548387,0.2903225806451613
2018-10-28,0.65,0.35
2018-10-29,0.7857142857142857,0.21428571428571427
2018-10-30,0.7407407407407407,0.25925925925925924
2018-10-31,0.7894736842105263,0.21052631578947367
2018-11-01,0.8181818181818182,0.18181818181818182
2018-11-02,0.7727272727272727,0.22727272727272727
2018-11-03,0.5789473684210527,0.42105263157894735
2018-11-04,0.2413793103448276,0.7586206896551724
2018-11-05,0.8,0.2
2018-11-06,0.9047619047619048,0.09523809523809523
2018-11-07,0.6,0.4
2018-11-08,0.8,0.2
2018-11-09,0.875,0.125
2018-11-10,0.6,0.4
2018-11-11,0.6538461538461539,0.34615384615384615
2018-11-12,0.5625,0.4375
2018-11-13,0.7857142857142857,0.21428571428571427
2018-11-14,0.8787878787878788,0.12121212121212122
2018-11-15,0.7857142857142857,0.21428571428571427
2018-11-16,0.6451612903225806,0.3548387096774194
2018-11-17,0.7916666666666666,0.20833333333333334
2018-11-18,0.8214285714285714,0.17857142857142858
2018-11-19,0.6538461538461539,0.34615384615384615
2018-11-20,0.8,0.2
2018-11-21,0.631578947368421,0.3684210526315789
2018-11-22,0.5909090909090909,0.4090909090909091
2018-11-23,0.6153846153846154,0.38461538461538464
2018-11-24,0.47619047619047616,0.5238095238095238
2018-11-25,0.5,0.5
2018-11-26,0.75,0.25
2018-11-27,0.8214285714285714,0.17857142857142858
2018-11-28,0.7647058823529411,0.23529411764705882
2018-11-29,0.6875,0.3125
2018-11-30,0.6666666666666666,0.3333333333333333
2018-12-01,0.6,0.4
2018-12-02,0.28125,0.71875
2018-12-03,0.8148148148148148,0.18518518518518517
2018-12-04,0.8947368421052632,0.10526315789473684
2018-12-05,0.5294117647058824,0.47058823529411764
2018-12-06,0.8888888888888888,0.1111111111111111
2018-12-07,0.5263157894736842,0.47368421052631576
2018-12-08,0.4444444444444444,0.5555555555555556
2018-12-09,0.6428571428571429,0.35714285714285715
2018-12-10,0.65,0.35
2018-12-11,0.7727272727272727,0.22727272727272727
2018-12-12,0.875,0.125
2018-12-13,0.6111111111111112,0.3888888888888889
2018-12-14,0.6666666666666666,0.3333333333333333
2018-12-15,0.75,0.25
2018-12-16,0.6129032258064516,0.3870967741935484
2018-12-17,0.7916666666666666,0.20833333333333334
2018-12-18,0.6538461538461539,0.34615384615384615
2018-12-19,0.5925925925925926,0.4074074074074074
2018-12-20,0.5,0.5
2018-12-21,0.64,0.36
2018-12-22,0.8709677419354839,0.12903225806451613
2018-12-23,0.6521739130434783,0.34782608695652173
2018-12-24,0.7692307692307693,0.23076923076923078
2018-12-25,0.5,0.5
2018-12-26,0.5,0.5
2018-12-27,0.7307692307692307,0.2692307692307692
2018-12-28,0.8,0.2
2018-12-29,0.75,0.25
2018-12-30,0.8095238095238095,0.19047619047619047
2018-12-31,0.7666666666666667,0.23333333333333334
2019-01-01,0.56,0.44
2019-01-02,0.8148148148148148,0.18518518518518517
2019-01-03,0.7142857142857143,0.2857142857142857
2019-01-04,0.8888888888888888,0.1111111111111111
2019-01-05,0.52,0.48
2019-01-06,0.7647058823529411,0.23529411764705882
2019-01-07,0.6,0.4
2019-01-08,0.7586206896551724,0.2413793103448276
2019-01-09,0.875,0.125
2019-01-10,0.6190476190476191,0.38095238095238093
2019-01-11,0.6896551724137931,0.3103448275862069
2019-01-12,0.4666666666666667,0.5333333333333333
2019-01-13,0.7741935483870968,0.22580645161290322
2019-01-14,0.8076923076923077,0.19230769230769232
2019-01-15,0.64,0.36
2019-01-16,0.6956521739130435,0.30434782608695654
2019-01-17,0.6521739130434783,0.34782608695652173
2019-01-18,0.6206896551724138,0.3793103448275862
2019-01-19,0.7272727272727273,0.2727272727272727
2019-01-20,0.7619047619047619,0.23809523809523808
2019-01-21,0.8095238095238095,0.19047619047619047
2019-01-22,0.6,0.4
2019-01-23,0.7727272727272727,0.22727272727272727
2019-01-24,0.40476190476190477,0.5952380952380952
2019-01-25,0.6206896551724138,0.3793103448275862
2019-01-26,0.65,0.35
2019-01-27,0.75,0.25
2019-01-28,0.42857142857142855,0.5714285714285714
2019-01-29,0.6923076923076923,0.3076923076923077
2019-01-30,0.8,0.2
2019-01-31,0.7096774193548387,0.2903225806451613
2019-02-01,0.7241379310344828,0.27586206896551724
2019-02-02,0.6896551724137931,0.3103448275862069
2019-02-03,0.6060606060606061,0.3939393939393939
2019-02-04,0.6666666666666666,0.3333333333333333
2019-02-05,0.7027027027027027,0.2972972972972973
2019-02-06,0.5806451612903226,0.41935483870967744
2019-02-07,0.782608695652174,0.21739130434782608
2019-02-08,0.7037037037037037,0.2962962962962963
2019-02-09,0.6571428571428571,0.34285714285714286
2019-02-10,0.52,0.48
2019-02-11,0.45161290322580644,0.5483870967741935
2019-02-12,0.7083333333333334,0.2916666666666667
2019-02-13,0.8378378378378378,0.16216216216216217
2019-02-14,0.6206896551724138,0.3793103448275862
2019-02-15,0.7027027027027027,0.2972972972972973
2019-02-16,0.6538461538461539,0.34615384615384615
2019-02-17,0.5789473684210527,0.42105263157894735
2019-02-18,0.6666666666666666,0.3333333333333333
2019-02-19,0.7272727272727273,0.2727272727272727
2019-02-20,0.7391304347826086,0.2608695652173913
2019-02-21,0.6842105263157895,0.3157894736842105
2019-02-22,0.6538461538461539,0.34615384615384615
2019-02-23,0.5357142857142857,0.4642857142857143
2019-02-24,0.5909090909090909,0.4090909090909091
2019-02-25,0.75,0.25
2019-02-26,0.7142857142857143,0.2857142857142857
2019-02-27,0.6666666666666666,0.3333333333333333
2019-02-28,0.6363636363636364,0.36363636363636365
2019-03-01,0.6538461538461539,0.34615384615384615
2019-03-02,0.76,0.24
2019-03-03,0.55,0.45
2019-03-04,0.64,0.36
2019-03-05,0.68,0.32
2019-03-06,0.5185185185185185,0.48148148148148145
2019-03-07,0.6896551724137931,0.3103448275862069
2019-03-08,0.5833333333333334,0.4166666666666667
2019-03-09,0.53125,0.46875
2019-03-10,0.5833333333333334,0.4166666666666667
2019-03-11,0.7083333333333334,0.2916666666666667
2019-03-12,0.6538461538461539,0.34615384615384615
2019-03-13,0.75,0.25
2019-03-14,0.7037037037037037,0.2962962962962963
2019-03-15,0.7241379310344828,0.27586206896551724
2019-03-16,0.7037037037037037,0.2962962962962963
2019-03-17,0.7,0.3
2019-03-18,0.7142857142857143,0.2857142857142857
2019-03-19,0.6363636363636364,0.36363636363636365
2019-03-20,0.68,0.32
2019-03-21,0.72,0.28
2019-03-22,0.6153846153846154,0.38461538461538464
2019-03-23,0.6538461538461539,0.34615384615384615
2019-03-24,0.6086956521739131,0.391304347826087
2019-03-25,0.625,0.375
2019-03-26,0.6333333333333333,0.36666666666666664
2019-03-27,0.6333333333333333,0.36666666666666664
2019-03-28,0.8695652173913043,0.13043478260869565
2019-03-29,0.5789473684210527,0.42105263157894735
2019-03-30,0.8095238095238095,0.19047619047619047
2019-03-31,0.6666666666666666,0.3333333333333333
2019-04-01,0.7272727272727273,0.2727272727272727
2019-04-02,0.56,0.44
2019-04-03,0.7878787878787878,0.21212121212121213
2019-04-04,0.391304347826087,0.6086956521739131
2019-04-05,0.696969696969697,0.30303030303030304
2019-04-06,0.5454545454545454,0.45454545454545453
2019-04-07,0.4583333333333333,0.5416666666666666
2019-04-08,0.6428571428571429,0.35714285714285715
2019-04-09,0.68,0.32
2019-04-10,0.6538461538461539,0.34615384615384615
2019-04-11,0.5416666666666666,0.4583333333333333
2019-04-12,0.6333333333333333,0.36666666666666664
2019-04-13,0.7307692307692307,0.2692307692307692
2019-04-14,0.6666666666666666,0.3333333333333333
2019-04-15,0.64,0.36
2019-04-16,0.7142857142857143,0.2857142857142857
2019-04-17,0.7575757575757576,0.24242424242424243
2019-04-18,0.8055555555555556,0.19444444444444445
2019-04-19,0.6176470588235294,0.38235294117647056
2019-04-20,0.8571428571428571,0.14285714285714285
2019-04-21,0.4666666666666667,0.5333333333333333
2019-04-22,0.4857142857142857,0.5142857142857142
2019-04-23,0.5925925925925926,0.4074074074074074
2019-04-24,0.6333333333333333,0.36666666666666664
2019-04-25,0.4594594594594595,0.5405405405405406
2019-04-26,0.6111111111111112,0.3888888888888889
2019-04-27,0.6875,0.3125
2019-04-28,0.75,0.25
2019-04-29,0.5625,0.4375
2019-04-30,0.6,0.4
2019-05-01,0.5925925925925926,0.4074074074074074
2019-05-02,0.5909090909090909,0.4090909090909091
2019-05-03,0.5714285714285714,0.42857142857142855
2019-05-04,0.35714285714285715,0.6428571428571429
2019-05-05,0.5833333333333334,0.4166666666666667
2019-05-06,0.76,0.24
2019-05-07,0.6896551724137931,0.3103448275862069
2019-05-08,0.5581395348837209,0.4418604651162791
2019-05-09,0.6129032258064516,0.3870967741935484
2019-05-10,0.625,0.375
2019-05-11,0.6896551724137931,0.3103448275862069
2019-05-12,0.6666666666666666,0.3333333333333333
2019-05-13,0.7027027027027027,0.2972972972972973
2019-05-14,0.6206896551724138,0.3793103448275862
2019-05-15,0.7878787878787878,0.21212121212121213
2019-05-16,0.7931034482758621,0.20689655172413793
2019-05-17,0.8461538461538461,0.15384615384615385
2019-05-18,0.5882352941176471,0.4117647058823529
2019-05-19,0.43333333333333335,0.5666666666666667
2019-05-20,0.5,0.5
2019-05-21,0.625,0.375
2019-05-22,0.7142857142857143,0.2857142857142857
2019-05-23,0.65625,0.34375
2019-05-24,0.68,0.32
2019-05-25,0.6,0.4
2019-05-26,0.7272727272727273,0.2727272727272727
2019-05-27,0.65,0.35
2019-05-28,0.7692307692307693,0.23076923076923078
2019-05-29,0.6129032258064516,0.3870967741935484
2019-05-30,0.5555555555555556,0.4444444444444444
2019-05-31,0.42857142857142855,0.5714285714285714
2019-06-01,0.6,0.4
2019-06-02,0.625,0.375
2019-06-03,0.8,0.2
2019-06-04,0.7391304347826086,0.2608695652173913
2019-06-05,0.5,0.5
2019-06-06,0.5555555555555556,0.4444444444444444
2019-06-07,0.6428571428571429,0.35714285714285715
2019-06-08,0.65625,0.34375
2019-06-09,0.8285714285714286,0.17142857142857143
2019-06-10,0.5483870967741935,0.45161290322580644
2019-06-11,0.7407407407407407,0.25925925925925924
2019-06-12,0.64,0.36
2019-06-13,0.71875,0.28125
2019-06-14,0.8275862068965517,0.1724137931034483
2019-06-15,0.6,0.4
2019-06-16,0.46875,0.53125
2019-06-17,0.6190476190476191,0.38095238095238093
2019-06-18,0.5384615384615384,0.46153846153846156
2019-06-19,0.6571428571428571,0.34285714285714286
2019-06-20,0.7,0.3
2019-06-21,0.8095238095238095,0.19047619047619047
2019-06-22,0.625,0.375
2019-06-23,0.5217391304347826,0.4782608695652174
2019-06-24,0.6666666666666666,0.3333333333333333
2019-06-25,0.7391304347826086,0.2608695652173913
2019-06-26,0.6923076923076923,0.3076923076923077
2019-06-27,0.48148148148148145,0.5185185185185185
2019-06-28,0.631578947368421,0.3684210526315789
2019-06-29,0.52,0.48
2019-06-30,0.72,0.28
2019-07-01,0.782608695652174,0.21739130434782608
2019-07-02,0.5454545454545454,0.45454545454545453
2019-07-03,0.5416666666666666,0.4583333333333333
2019-07-04,0.6363636363636364,0.36363636363636365
2019-07-05,0.4482758620689655,0.5517241379310345
2019-07-06,0.5925925925925926,0.4074074074074074
2019-07-07,0.5555555555555556,0.4444444444444444
2019-07-08,0.875,0.125
2019-07-09,0.875,0.125
2019-07-10,0.5714285714285714,0.42857142857142855
2019-07-11,0.6785714285714286,0.32142857142857145
2019-07-12,0.6,0.4
2019-07-13,0.8518518518518519,0.14814814814814814
2019-07-14,0.6521739130434783,0.34782608695652173
2019-07-15,0.75,0.25
2019-07-16,0.875,0.125
2019-07-17,0.6666666666666666,0.3333333333333333
2019-07-18,0.4782608695652174,0.5217391304347826
2019-07-19,0.6818181818181818,0.3181818181818182
2019-07-20,0.8076923076923077,0.19230769230769232
2019-07-21,0.75,0.25
2019-07-22,0.7058823529411765,0.29411764705882354
2019-07-23,0.7,0.3
2019-07-24,0.8,0.2
2019-07-25,0.7777777777777778,0.2222222222222222
2019-07-26,0.7272727272727273,0.2727272727272727
2019-07-27,0.6190476190476191,0.38095238095238093
2019-07-28,0.6842105263157895,0.3157894736842105
2019-07-29,0.8148148148148148,0.18518518518518517
2019-07-30,0.68,0.32
2019-07-31,0.7333333333333333,0.26666666666666666
2019-08-01,0.5833333333333334,0.4166666666666667
2019-08-02,0.7083333333333334,0.2916666666666667
2019-08-03,0.5714285714285714,0.42857142857142855
2019-08-04,0.375,0.625
2019-08-05,0.4117647058823529,0.5882352941176471
2019-08-06,0.6551724137931034,0.3448275862068966
2019-08-07,0.5217391304347826,0.4782608695652174
2019-08-08,0.8636363636363636,0.13636363636363635
2019-08-09,0.52,0.48
2019-08-10,0.6896551724137931,0.3103448275862069
2019-08-11,0.5,0.5
2019-08-12,0.5769230769230769,0.4230769230769231
2019-08-13,0.65625,0.34375
2019-08-14,0.5128205128205128,0.48717948717948717
2019-08-15,0.4411764705882353,0.5588235294117647
2019-08-16,0.5384615384615384,0.46153846153846156
2019-08-17,0.7727272727272727,0.22727272727272727
2019-08-18,0.7391304347826086,0.2608695652173913
2019-08-19,0.5652173913043478,0.43478260869565216
2019-08-20,0.56,0.44
2019-08-21,0.48717948717948717,0.5128205128205128
2019-08-22,0.46875,0.53125
2019-08-23,0.6153846153846154,0.38461538461538464
2019-08-24,0.5882352941176471,0.4117647058823529
2019-08-25,0.5517241379310345,0.4482758620689655
2019-08-26,0.6956521739130435,0.30434782608695654
2019-08-27,0.5833333333333334,0.4166666666666667
2019-08-28,0.5652173913043478,0.43478260869565216
2019-08-29,0.6,0.4
2019-08-30,0.75,0.25
2019-08-31,0.5806451612903226,0.41935483870967744
2019-09-01,0.6956521739130435,0.30434782608695654
2019-09-02,0.782608695652174,0.21739130434782608
2019-09-03,0.5652173913043478,0.43478260869565216
2019-09-04,0.7857142857142857,0.21428571428571427
2019-09-05,0.7804878048780488,0.21951219512195122
2019-09-06,0.5862068965517241,0.41379310344827586
2019-09-07,0.6785714285714286,0.32142857142857145
2019-09-08,0.7407407407407407,0.25925925925925924
2019-09-09,0.7083333333333334,0.2916666666666667
2019-09-10,0.45454545454545453,0.5454545454545454
2019-09-11,0.72,0.28
2019-09-12,0.45454545454545453,0.5454545454545454
2019-09-13,0.6785714285714286,0.32142857142857145
2019-09-14,0.6666666666666666,0.3333333333333333
2019-09-15,0.5454545454545454,0.45454545454545453
2019-09-16,0.5238095238095238,0.47619047619047616
2019-09-17,0.59375,0.40625
